record_type,query_id,ring,sector,sc_max_z_m,sc_valid,up_min_z_m,up_valid,down_max_z_m,down_valid,mixed_cell
descriptor_cell,110,15,34,,0,,0,,0,0
descriptor_cell,110,15,35,,0,,0,,0,0
descriptor_cell,110,15,36,,0,,0,,0,0
descriptor_cell,110,15,37,,0,,0,,0,0
descriptor_cell,110,15,38,,0,,0,,0,0
descriptor_cell,110,15,39,,0,,0,,0,0
descriptor_cell,110,15,40,,0,,0,,0,0
descriptor_cell,110,15,41,,0,,0,,0,0
descriptor_cell,110,15,42,,0,,0,,0,0
descriptor_cell,110,15,43,,0,,0,,0,0
descriptor_cell,110,15,44,,0,,0,,0,0
descriptor_cell,110,15,45,3.1784618448582673,1,3.0722102535555846,1,2.0133265040874635,1,1
descriptor_cell,110,15,46,,0,,0,,0,0
descriptor_cell,110,15,47,,0,,0,,0,0
descriptor_cell,110,15,48,,0,,0,,0,0
descriptor_cell,110,15,49,,0,,0,,0,0
descriptor_cell,110,15,50,,0,,0,,0,0
descriptor_cell,110,15,51,,0,,0,,0,0
descriptor_cell,110,15,52,,0,,0,,0,0
descriptor_cell,110,15,53,,0,,0,,0,0
descriptor_cell,110,15,54,,0,,0,,0,0
descriptor_cell,110,15,55,,0,,0,,0,0
descriptor_cell,110,15,56,,0,,0,,0,0
descriptor_cell,110,15,57,,0,,0,,0,0
descriptor_cell,110,15,58,,0,,0,,0,0
descriptor_cell,110,15,59,,0,,0,,0,0
